Hour,GEN-ADJ Sum (MW)
20250616_2100,178.5
20250616_2200,179.6
20250616_2300,178.3
20250617_0000,178.8
20250617_0100,179.9
20250617_0200,178.8
20250617_0300,177.7
20250617_0400,179.9
20250617_0500,180
20250617_0600,179.7
20250617_0700,177.7
20250617_0800,179.4
20250617_0900,177.6
20250617_1000,179.4
20250617_1100,178.4
20250617_1200,179.4
20250617_1300,179.5
20250617_1400,179.1
20250617_1500,179.5
20250617_1600,177.5
20250617_1700,178.5
20250617_1800,179.2
20250617_1900,178.4
20250617_2000,178.2
20250617_2100,179.7
20250617_2200,178.1
20250617_2300,178.5
20250618_0000,178.9
20250618_0100,180.2
20250618_0200,179.8
20250618_0300,178.1
20250618_0400,178.4
20250618_0500,179.2
20250618_0600,179.7
20250618_0700,179
20250618_0800,178.3
20250618_0900,177.8
20250618_1000,179.6
20250618_1100,179.8
20250618_1200,179.9
20250618_1300,179.2
20250618_1400,179.6
20250618_1500,179.1
20250618_1600,178.4
20250618_1700,179.6
20250618_1800,177.7
20250618_1900,179.1
20250618_2000,179.1
20250618_2100,179.4
20250618_2200,177.7
20250618_2300,179.5
20250619_0000,180
20250619_0100,179
20250619_0200,180.1
20250619_0300,178.1
20250619_0400,179
20250619_0500,178
20250619_0600,178.2
20250619_0700,178.2
20250619_0800,178.4
20250619_0900,179.6
20250619_1000,179.6
20250619_1100,179.7
20250619_1200,179.7
20250619_1300,179.1
20250619_1400,179
20250619_1500,179.7
20250619_1600,179.2
20250619_1700,179.3
20250619_1800,178.3
20250619_1900,179.6
20250619_2000,179.4
20250619_2100,179.6
20250619_2200,178.4
20250619_2300,178.3
20250620_0000,179.6
20250620_0100,178.1
20250620_0200,178
20250620_0300,179.1
20250620_0400,180.1
20250620_0500,179.7
20250620_0600,179
20250620_0700,178.4
20250620_0800,0
20250620_0900,179.6
20250620_1000,179.8
20250620_1100,179
20250620_1200,179.9
20250620_1300,178.4
20250620_1400,179.4
20250620_1500,178.4
20250620_1600,178.1
20250620_1700,179.7
20250620_1800,178.3
20250620_1900,178.4
20250620_2000,178
20250620_2100,178
20250620_2200,178.8
20250620_2300,178.3
20250621_0000,178.4
20250621_0100,0
20250621_0200,178.2
20250621_0300,178.8
20250621_0400,178.7
20250621_0500,178.4
20250621_0600,178.2
20250621_0700,178.5
20250621_0800,178
20250621_0900,179.3
20250621_1000,178.8
20250621_1100,179.5
20250621_1200,178.5
20250621_1300,178.9
20250621_1400,179.5
20250621_1500,178.3
20250621_1600,179
20250621_1700,179.8
20250621_1800,179.9
20250621_1900,179.9
20250621_2000,179.5
20250621_2100,178.4
20250621_2200,178.9
20250621_2300,178.7
20250622_0000,178.7
20250622_0100,178.4
20250622_0200,0
20250622_0300,0
20250622_0400,0
20250622_0500,178.1
20250622_0600,178.5
20250622_0700,0
20250622_0800,178.3
20250622_0900,178.2
20250622_1000,178
20250622_1100,178.2
20250622_1200,178.4
20250622_1300,178.4
20250622_1400,178.4
20250622_1500,178.3
20250622_1600,178.4
20250622_1700,178.5
20250622_1800,0
20250622_1900,178.5
20250622_2000,0
20250622_2100,178
20250622_2200,178.2
20250622_2300,0
20250623_0000,178.3
20250623_0100,178.4
20250623_0200,0
20250623_0300,178
20250623_0400,178.8
20250623_0500,178.6
20250623_0600,0
20250623_0700,178.2
20250623_0800,178.3
20250623_0900,179.9
20250623_1000,180
20250623_1100,177.9
20250623_1200,178.2
20250623_1300,178.2
20250623_1400,178.5
20250623_1500,179.2
20250623_1600,178.5
20250623_1700,178.1
20250623_1800,178.8
20250623_1900,180.1
20250623_2000,178.2
20250623_2100,179.1
20250623_2200,178.3
20250623_2300,178.1
20250624_0000,0
20250624_0100,178.3
20250624_0200,178.3
20250624_0300,178.4
20250624_0400,178.4
20250624_0500,179.1
20250624_0600,179.4
20250624_0700,178.2
20250624_0800,178.1
20250624_0900,178.5
20250624_1000,178.5
20250624_1100,179.6
20250624_1200,178.4
20250624_1300,178.4
20250624_1400,177.9
20250624_1500,178.4
20250624_1600,177.7
20250624_1700,179
20250624_1800,177.3
20250624_1900,179
20250624_2000,177.7
20250624_2100,178.1
20250624_2200,179.5
20250624_2300,177.8
20250625_0000,178.2
20250625_0100,177.6
20250625_0200,178.3
20250625_0300,178.3
20250625_0400,178.1
20250625_0500,179.8
20250625_0600,178.4
20250625_0700,178.2
20250625_0800,179.6
20250625_0900,178.9
20250625_1000,178.9
20250625_1100,179.3
20250625_1200,179.5
20250625_1300,179.9
20250625_1400,179
20250625_1500,178
20250625_1600,178.5
20250625_1700,179.8
20250625_1800,179.9
20250625_1900,179.5
20250625_2000,177.6
20250625_2100,179.1
20250625_2200,178
20250625_2300,177.8
20250626_0000,177.6
20250626_0100,177.7
20250626_0200,179.7
20250626_0300,179.7
20250626_0400,179.6
20250626_0500,178.1
20250626_0600,179.6
20250626_0700,177.7
20250626_0800,179.8
20250626_0900,179.5
20250626_1000,179.7
20250626_1100,180.1
20250626_1200,179.2
20250626_1300,178.9
20250626_1400,178.7
20250626_1500,179.3
20250626_1600,179.9
20250626_1700,179.6
20250626_1800,179.9
20250626_1900,180
20250626_2000,179.6
20250626_2100,177.6
20250626_2200,179.1
20250626_2300,179.4
20250627_0000,178.4
20250627_0100,177.6
20250627_0200,179.7
20250627_0300,180.1
20250627_0400,179.7
20250627_0500,179.5
20250627_0600,179.6
20250627_0700,179.1
20250627_0800,179.4
20250627_0900,179.8
20250627_1000,179.1
20250627_1100,179.9
20250627_1200,180.1
20250627_1300,179.9
20250627_1400,179.7
20250627_1500,178.8
20250627_1600,179.1
20250627_1700,179.3
20250627_1800,179.8
20250627_1900,180
20250627_2000,177.7
20250627_2100,179.5
20250627_2200,177.4
20250627_2300,179.1
20250628_0000,177.7
20250628_0100,179.2
20250628_0200,179.7
20250628_0300,179.9
20250628_0400,179.4
20250628_0500,179.6
20250628_0600,179.2
20250628_0700,177.9
20250628_0800,179.5
20250628_0900,179.6
20250628_1000,179
20250628_1100,180.1
20250628_1200,180.1
20250628_1300,179.6
20250628_1400,179.2
20250628_1500,177.2
20250628_1600,179.6
20250628_1700,178
20250628_1800,177.9
20250628_1900,179.4
20250628_2000,178.7
20250628_2100,178.4
20250628_2200,179.6
20250628_2300,177.6
20250629_0000,179.4
20250629_0100,179.7
20250629_0200,178.9
20250629_0300,178.6
20250629_0400,178.9
20250629_0500,179.9
20250629_0600,178.2
20250629_0700,179.4
20250629_0800,178.4
20250629_0900,179.4
20250629_1000,179.8
20250629_1100,179.8
20250629_1200,179.8
20250629_1300,178.7
20250629_1400,179.4
20250629_1500,179.9
20250629_1600,179.9
20250629_1700,179
20250629_1800,179.8
20250629_1900,179.3
20250629_2000,179.1
20250629_2100,179.4
20250629_2200,179.2
20250629_2300,178.2
20250630_0000,178.7
20250630_0100,177.9
20250630_0200,177.9
20250630_0300,177.8
20250630_0400,179
20250630_0500,180.2
20250630_0600,179.7
20250630_0700,178
20250630_0800,177.6
20250630_0900,177.3
20250630_1000,179.4
20250630_1100,177.8
20250630_1200,179.5
20250630_1300,179.2
20250630_1400,179.9
20250630_1500,179.2
20250630_1600,179.5
20250630_1700,177.9
20250630_1800,179.2
20250630_1900,177.9
20250630_2000,179.6
20250630_2100,0
20250630_2200,180
20250630_2300,177.9
20250701_0000,177.9
20250701_0100,178.2
20250701_0200,179.7
20250701_0300,178.6
20250701_0400,179
20250701_0500,178
20250701_0600,178.5
20250701_0700,178.8
20250701_0800,178.7
20250701_0900,179.2
20250701_1000,179.1
20250701_1100,179
20250701_1200,179.8
20250701_1300,179.8
20250701_1400,178.8
20250701_1500,179.2
20250701_1600,179.2
20250701_1700,179.3
20250701_1800,179.1
20250701_1900,179.8
20250701_2000,179.5
20250701_2100,178.2
20250701_2200,179.1
20250701_2300,179.1
20250702_0000,179.4
20250702_0100,178.9
20250702_0200,178.6
20250702_0300,179.1
20250702_0400,177.4
20250702_0500,179
20250702_0600,179.4
20250702_0700,179.9
20250702_0800,179.3
20250702_0900,178.9
20250702_1000,179.8
20250702_1100,179.8
20250702_1200,0
20250702_1300,179.1
20250702_1400,179.3
20250702_1500,179
20250702_1600,179.9
20250702_1700,179
20250702_1800,180
20250702_1900,180.4
20250702_2000,179.3
20250702_2100,179.2
20250702_2200,179.9
20250702_2300,177.2
20250703_0000,177.5
20250703_0100,177.8
20250703_0200,179
20250703_0300,179.4
20250703_0400,178.5
20250703_0500,178.7
20250703_0600,179.6
20250703_0700,179
20250703_0800,178.3
20250703_0900,178
20250703_1000,179.6
20250703_1100,178.4
20250703_1200,178.9
20250703_1300,179.9
20250703_1400,179.6
20250703_1500,179.8
20250703_1600,179.3
20250703_1700,180.2
20250703_1800,179.5
20250703_1900,178.9
20250703_2000,179.6
20250703_2100,179.8
20250703_2200,179.6
20250703_2300,179.4
20250704_0000,178.6
20250704_0100,178.2
20250704_0200,179.6
20250704_0300,178.4
20250704_0400,179.7
20250704_0500,179.7
20250704_0600,179.3
20250704_0700,180.1
20250704_0800,178.1
20250704_0900,178.6
20250704_1000,177.5
20250704_1100,179.3
20250704_1200,179.4
20250704_1300,177.6
20250704_1400,178.5
20250704_1500,179.4
20250704_1600,177.7
20250704_1700,178.3
20250704_1800,178.9
20250704_1900,178.3
20250704_2000,179.8
20250704_2100,178.4
20250704_2200,178.1
20250704_2300,179.8
20250705_0000,178.3
20250705_0100,178.4
20250705_0200,0
20250705_0300,179.7
20250705_0400,178
20250705_0500,179.1
20250705_0600,179.7
20250705_0700,178.6
20250705_0800,178
20250705_0900,178.4
20250705_1000,178.1
20250705_1100,177.5
20250705_1200,179.1
20250705_1300,179.6
20250705_1400,179
20250705_1500,178.3
20250705_1600,179.8
20250705_1700,179.7
20250705_1800,179.7
20250705_1900,179.8
20250705_2000,179.5
20250705_2100,178.1
20250705_2200,178.3
20250705_2300,179.8
20250706_0000,0
20250706_0100,178
20250706_0200,178.9
20250706_0300,180.2
20250706_0400,179.5
20250706_0500,178.3
20250706_0600,178.4
20250706_0700,178.3
20250706_0800,179.9
20250706_0900,178
20250706_1000,179.7
20250706_1100,179.6
20250706_1200,177.4
20250706_1300,179.2
20250706_1400,179.6
20250706_1500,179.5
20250706_1600,179.4
20250706_1700,179.4
20250706_1800,177.8
20250706_1900,178.2
20250706_2000,178.7
20250706_2100,179.9
20250706_2200,178.2
20250706_2300,178.1
20250707_0000,178.1
20250707_0100,178.3
20250707_0200,177.8
20250707_0300,179.6
20250707_0400,177.9
20250707_0500,178.2
20250707_0600,179
20250707_0700,179.7
20250707_0800,177.9
20250707_0900,179.5
20250707_1000,179
20250707_1100,179.1
20250707_1200,179.9
20250707_1300,177.3
20250707_1400,179.5
20250707_1500,179.9
20250707_1600,179.5
20250707_1700,179.5
20250707_1800,179.8
20250707_1900,179.6
20250707_2000,179.8
20250707_2100,179.4
20250707_2200,179.3
20250707_2300,177.3
20250708_0000,179.4
20250708_0100,179.6
20250708_0200,177.4
20250708_0300,179.7
20250708_0400,177.4
20250708_0500,178.9
20250708_0600,178.9
20250708_0700,179.7
20250708_0800,177.8
20250708_0900,179.9
20250708_1000,179.1
20250708_1100,179.4
20250708_1200,179.8
20250708_1300,180.1
20250708_1400,179.3
20250708_1500,179.1
20250708_1600,176
20250708_1700,178.9
20250708_1800,174.9
20250708_1900,175.8
20250708_2000,178.8
20250708_2100,179.8
20250708_2200,179.1
20250708_2300,179.2
20250709_0000,178.9
20250709_0100,178.4
20250709_0200,177.7
20250709_0300,178.4
20250709_0400,179.4
20250709_0500,179.9
20250709_0600,179.9
20250709_0700,177.6
20250709_0800,179.3
20250709_0900,179.2
20250709_1000,179.6
20250709_1100,177.8
20250709_1200,178.8
20250709_1300,179.5
20250709_1400,179.9
20250709_1500,179.3
20250709_1600,178.9
20250709_1700,179.5
20250709_1800,179.6
20250709_1900,179.8
20250709_2000,179.5
20250709_2100,179.2
20250709_2200,179.1
20250709_2300,178.9
20250710_0000,178.4
20250710_0100,179.8
20250710_0200,177.7
20250710_0300,179.6
20250710_0400,179.5
20250710_0500,177.9
20250710_0600,179.7
20250710_0700,178.1
20250710_0800,179.7
20250710_0900,179.8
20250710_1000,177.5
20250710_1100,179.4
20250710_1200,179.8
20250710_1300,178.3
20250710_1400,179.2
20250710_1500,179.2
20250710_1600,179.3
20250710_1700,178.4
20250710_1800,179.6
20250710_1900,177.6
20250710_2000,179.5
20250710_2100,179.6
20250710_2200,179.2
20250710_2300,179.9
20250711_0000,178.4
20250711_0100,179.9
20250711_0200,179.7
20250711_0300,179.8
20250711_0400,178.3
20250711_0500,179.6
20250711_0600,179.3
20250711_0700,177.4
20250711_0800,179.5
20250711_0900,178.9
20250711_1000,179.9
20250711_1100,179.1
20250711_1200,178.9
20250711_1300,179.4
20250711_1400,179.1
20250711_1500,178.8
20250711_1600,178.7
20250711_1700,179.7
20250711_1800,178.9
20250711_1900,179.4
20250711_2000,179
20250711_2100,178.2
20250711_2200,179.4
20250711_2300,179.7
20250712_0000,179.5
20250712_0100,179.1
20250712_0200,179.7
20250712_0300,178.3
20250712_0400,179.6
20250712_0500,177.7
20250712_0600,179.3
20250712_0700,177.8
20250712_0800,179.4
20250712_0900,179.7
20250712_1000,179.5
20250712_1100,179.5
20250712_1200,179.4
20250712_1300,179.7
20250712_1400,179.7
20250712_1500,179.6
20250712_1600,179.9
20250712_1700,179.8
20250712_1800,179.5
20250712_1900,179.7
20250712_2000,179.7
20250712_2100,179.5
20250712_2200,178.4
20250712_2300,178.3
20250713_0000,179.6
20250713_0100,178.1
20250713_0200,177.9
20250713_0300,179.7
20250713_0400,178.1
20250713_0500,178.1
20250713_0600,179.9
20250713_0700,179
20250713_0800,179.8
20250713_0900,178.3
20250713_1000,178.4
20250713_1100,178.1
20250713_1200,179.8
20250713_1300,179.7
20250713_1400,179.3
20250713_1500,179.9
20250713_1600,179.1
20250713_1700,179
20250713_1800,178.4
20250713_1900,179.8
20250713_2000,179.8
20250713_2100,178.1
20250713_2200,179.1
20250713_2300,179.2
20250714_0000,178.8
20250714_0100,179.5
20250714_0200,178.3
20250714_0300,178.3
20250714_0400,178.3
20250714_0500,178.3
20250714_0600,178.3
20250714_0700,178.9
20250714_0800,178.6
20250714_0900,179.2
20250714_1000,178.3
20250714_1100,177.9
20250714_1200,178
20250714_1300,178.1
20250714_1400,180
20250714_1500,178
20250714_1600,178.4
20250714_1700,178.8
20250714_1800,177.9
20250714_1900,179
20250714_2000,180.1
20250714_2100,179.1
20250714_2200,179.1
20250714_2300,178.9
20250715_0000,178.3
20250715_0100,0
20250715_0200,178.2
20250715_0300,178.5
20250715_0400,178.7
20250715_0500,178.5
20250715_0600,178.2
20250715_0700,178.2
20250715_0800,178.3
20250715_0900,178.3
20250715_1000,178.5
20250715_1100,186.1
20250715_1200,177.2
20250715_1300,177.2
20250715_1400,177.2
20250715_1500,177.2
20250715_1600,177.2
20250715_1700,177.2
20250715_1800,0
20250715_1900,0
20250715_2000,177.6
20250715_2100,179.2
20250715_2200,177.6
20250715_2300,178
20250716_0000,179.7
20250716_0100,179.7
20250716_0200,178.2
20250716_0300,179.7
20250716_0400,178.5
20250716_0500,179.6
20250716_0600,179.7
20250716_0700,177.7
20250716_0800,178.7
20250716_0900,179.6
20250716_1000,179.5
20250716_1100,178.5
20250716_1200,179.5
20250716_1300,179.4
20250716_1400,180.1
20250716_1500,179.7
20250716_1600,180
20250716_1700,179.5
20250716_1800,180
20250716_1900,179.3
20250716_2000,179.6
20250716_2100,177.4
20250716_2200,179.4
20250716_2300,179.3
20250717_0000,179.2
20250717_0100,179.7
20250717_0200,179.5
20250717_0300,0
20250717_0400,179.7
20250717_0500,178.3
20250717_0600,179.6
20250717_0700,177.8
20250717_0800,177.5
20250717_0900,179.6
20250717_1000,177.9
20250717_1100,179.3
20250717_1200,179.8
20250717_1300,179.3
20250717_1400,178.8
20250717_1500,180
20250717_1600,180
20250717_1700,180.1
20250717_1800,178.9
20250717_1900,178.8
20250717_2000,179.8
20250717_2100,180.1
20250717_2200,179.5
20250717_2300,179.5
20250718_0000,179.6
20250718_0100,177.8
20250718_0200,179.8
20250718_0300,179.5
20250718_0400,179.7
20250718_0500,179.8
20250718_0600,177.7
20250718_0700,179.7
20250718_0800,177.6
20250718_0900,179.8
20250718_1000,177.8
20250718_1100,180
20250718_1200,180.1
20250718_1300,179.2
20250718_1400,179.5
20250718_1500,179.9
20250718_1600,180.1
20250718_1700,179.1
20250718_1800,179
20250718_1900,178.7
20250718_2000,179.5
20250718_2100,179.8
20250718_2200,179.4
20250718_2300,179.2
20250719_0000,177.2
20250719_0100,177.8
20250719_0200,179.1
20250719_0300,179.7
20250719_0400,179.8
20250719_0500,178.2
20250719_0600,179.6
20250719_0700,179.9
20250719_0800,179.2
20250719_0900,177.5
20250719_1000,179.9
20250719_1100,179.3
20250719_1200,180.1
20250719_1300,179.9
20250719_1400,180
20250719_1500,179.3
20250719_1600,179.1
20250719_1700,179.4
20250719_1800,180
20250719_1900,179.9
20250719_2000,179.5
20250719_2100,179.4
20250719_2200,179.2
20250719_2300,177.3
20250720_0000,177.8
20250720_0100,179.6
20250720_0200,179.4
20250720_0300,179.5
20250720_0400,179
20250720_0500,178.1
20250720_0600,178.4
20250720_0700,179.7
20250720_0800,179.7
20250720_0900,179.5
20250720_1000,177.2
20250720_1100,179.6
20250720_1200,179.7
20250720_1300,179.1
20250720_1400,179.1
20250720_1500,178.9
20250720_1600,179
20250720_1700,179.5
20250720_1800,179.4
20250720_1900,178.2
20250720_2000,179.7
20250720_2100,179.7
20250720_2200,177.8
20250720_2300,178
20250721_0000,180.3
20250721_0100,178.1
20250721_0200,179.1
20250721_0300,179.2
20250721_0400,179
20250721_0500,179
20250721_0600,178.3
20250721_0700,178.9
20250721_0800,178.7
20250721_0900,179.8
20250721_1000,180.2
20250721_1100,178.4
20250721_1200,0
20250721_1300,179.6
20250721_1400,178.5
20250721_1500,179.1
20250721_1600,177.7
20250721_1700,0
20250721_1800,179.8
20250721_1900,178
20250721_2000,179.9
20250721_2100,180.3
20250721_2200,175.6
20250721_2300,0
20250722_0000,176.4
20250722_0100,176.4
20250722_0200,176.5
20250722_0300,176.5
20250722_0400,176.5
20250722_0500,0
20250722_0600,175.2
20250722_0700,175.6
20250722_0800,0
20250722_0900,178.6
20250722_1000,179.3
20250722_1100,178.3
20250722_1200,178.6
20250722_1300,177.5
20250722_1400,177.3
20250722_1500,177.4
20250722_1600,177.6
20250722_1700,179.7
20250722_1800,177.3
20250722_1900,179.1
20250722_2000,178.2
20250722_2100,177.8
20250722_2200,179.5
20250722_2300,178.1
20250723_0000,179.9
20250723_0100,178.5
20250723_0200,178.7
20250723_0300,180
20250723_0400,178.2
20250723_0500,179.1
20250723_0600,179.8
20250723_0700,179.7
20250723_0800,179.7
20250723_0900,177.3
20250723_1000,179.2
20250723_1100,178.3
20250723_1200,179.8
20250723_1300,179.6
20250723_1400,178.2
20250723_1500,179.3
20250723_1600,178.3
20250723_1700,179.7
20250723_1800,179.5
20250723_1900,179
20250723_2000,179.6
20250723_2100,179.5
20250723_2200,177.5
20250723_2300,178.1
20250724_0000,177.7
20250724_0100,179.4
20250724_0200,180.1
20250724_0300,178.5
20250724_0400,178.6
20250724_0500,178.3
20250724_0600,178.3
20250724_0700,177.5
20250724_0800,179.7
20250724_0900,179.4
20250724_1000,179.5
20250724_1100,179.4
20250724_1200,179.3
20250724_1300,179.1
20250724_1400,177.7
20250724_1500,179
20250724_1600,179.3
20250724_1700,177.6
20250724_1800,177.6
20250724_1900,179.3
20250724_2000,177.7
20250724_2100,177.7
20250724_2200,177.8
20250724_2300,178.3
20250725_0000,179.9
20250725_0100,179.3
20250725_0200,178.2
20250725_0300,179.8
20250725_0400,179.7
20250725_0500,178.2
20250725_0600,179.7
20250725_0700,179.3
20250725_0800,179.4
20250725_0900,179.1
20250725_1000,179.2
20250725_1100,179.3
20250725_1200,178.5
20250725_1300,179.4
20250725_1400,179.5
20250725_1500,179.6
20250725_1600,179.7
20250725_1700,179.7
20250725_1800,177.8
20250725_1900,179.4
20250725_2000,178.3
20250725_2100,179.8
20250725_2200,178.6
20250725_2300,178
20250726_0000,178.9
20250726_0100,178.2
20250726_0200,179.9
20250726_0300,179.9
20250726_0400,178.3
20250726_0500,179.4
20250726_0600,179.6
20250726_0700,177.8
20250726_0800,179.7
20250726_0900,177.9
20250726_1000,179.1
20250726_1100,178.4
20250726_1200,179.1
20250726_1300,178.5
20250726_1400,179.5
20250726_1500,178.6
20250726_1600,178.4
20250726_1700,177.7
20250726_1800,178.2
20250726_1900,177.8
20250726_2000,178.1
20250726_2100,178.2
20250726_2200,178.3
20250726_2300,180.1
20250727_0000,179.9
20250727_0100,179
20250727_0200,178.3
20250727_0300,179.2
20250727_0400,178.8
20250727_0500,178.2
20250727_0600,179.1
20250727_0700,179.9
20250727_0800,179
20250727_0900,178.2
20250727_1000,179.2
20250727_1100,179.7
20250727_1200,180.1
20250727_1300,178.8
20250727_1400,178.4
20250727_1500,178.1
20250727_1600,180.3
20250727_1700,178.4
20250727_1800,178.9
20250727_1900,178.2
20250727_2000,179
20250727_2100,178.2
20250727_2200,178.5
20250727_2300,0
20250728_0000,178.1
20250728_0100,0
20250728_0200,178.5
20250728_0300,177.9
20250728_0400,178.4
20250728_0500,0
20250728_0600,178.5
20250728_0700,179.6
20250728_0800,178.2
20250728_0900,178.4
20250728_1000,178.4
20250728_1100,178.1
20250728_1200,179.7
20250728_1300,178
20250728_1400,179.1
20250728_1500,177.6
20250728_1600,178.3
20250728_1700,179.9
20250728_1800,177.7
20250728_1900,179.7
20250728_2000,179.7
20250728_2100,178.2
20250728_2200,178.1
20250728_2300,0
20250729_0000,178.3
20250729_0100,0
20250729_0200,178.8
20250729_0300,180.5
20250729_0400,179
20250729_0500,179.3
20250729_0600,180.2
20250729_0700,180
20250729_0800,178.3
20250729_0900,179.6
20250729_1000,178.2
20250729_1100,179.4
20250729_1200,179.9
20250729_1300,178.7
20250729_1400,179.3
20250729_1500,179.1
20250729_1600,179.8
20250729_1700,179.9
20250729_1800,180
20250729_1900,177.4
20250729_2000,179.3
20250729_2100,178.9
20250729_2200,179.7
20250729_2300,178.4
20250730_0000,179.7
20250730_0100,177.7
20250730_0200,177.7
20250730_0300,178.1
20250730_0400,178.8
20250730_0500,178.2
20250730_0600,177.7
20250730_0700,179.6
20250730_0800,178.8
20250730_0900,179.3
20250730_1000,177.1
20250730_1100,178.9
20250730_1200,180.3
20250730_1300,178.9
20250730_1400,178.9
20250730_1500,179.1
20250730_1600,179.2
20250730_1700,180.2
20250730_1800,179.6
20250730_1900,179.4
20250730_2000,179.8
20250730_2100,179.4
20250730_2200,179.9
20250730_2300,180
20250731_0000,179.9
20250731_0100,179.3
20250731_0200,179.2
20250731_0300,179.7
20250731_0400,177.8
20250731_0500,177.8
20250731_0600,179.2
20250731_0700,179.6
20250731_0800,180
20250731_0900,178.9
20250731_1000,179.4
20250731_1100,178.9
20250731_1200,176.2
20250731_1300,176.1
20250731_1400,179.2
20250731_1500,178.8
20250731_1600,178.9
20250731_1700,176.1
20250731_1800,174.6
20250731_1900,179.1
20250731_2000,179.1
20250731_2100,179.3
20250731_2200,178.8
20250731_2300,179
20250801_0000,179.4
20250801_0100,179.1
20250801_0200,179.7
20250801_0300,179.6
20250801_0400,179.3
20250801_0500,179.5
20250801_0600,179.4
20250801_0700,179
20250801_0800,178.7
20250801_0900,179.7
20250801_1000,179.2
20250801_1100,179.1
20250801_1200,178.8
20250801_1300,179.5
20250801_1400,178.6
20250801_1500,176.1
20250801_1600,178.5
20250801_1700,178.5
20250801_1800,179.9
20250801_1900,179.4
20250801_2000,179.3
20250801_2100,179.3
20250801_2200,179.8
20250801_2300,178.9
20250802_0000,179.3
20250802_0100,178.5
20250802_0200,179.1
20250802_0300,179.6
20250802_0400,178
20250802_0500,179.1
20250802_0600,177.6
20250802_0700,179.5
20250802_0800,179.5
20250802_0900,178.4
20250802_1000,179.3
20250802_1100,179.3
20250802_1200,180.1
20250802_1300,178.8
20250802_1400,179.1
20250802_1500,179
20250802_1600,179.3
20250802_1700,179.2
20250802_1800,179.8
20250802_1900,179.2
20250802_2000,180.1
20250802_2100,178.8
20250802_2200,179.6
20250802_2300,179.6
20250803_0000,179.5
20250803_0100,179.4
20250803_0200,179.4
20250803_0300,179.1
20250803_0400,179.4
20250803_0500,177.6
20250803_0600,177.6
20250803_0700,179.3
20250803_0800,179.4
20250803_0900,179.4
20250803_1000,178.7
20250803_1100,179.6
20250803_1200,179.1
20250803_1300,179.3
20250803_1400,179
20250803_1500,179.7
20250803_1600,179.3
20250803_1700,178.9
20250803_1800,180.1
20250803_1900,179
20250803_2000,179.4
20250803_2100,177.4
20250803_2200,178.2
20250803_2300,179.3
20250804_0000,178.7
20250804_0100,178.9
20250804_0200,178.1
20250804_0300,179
20250804_0400,179.8
20250804_0500,177.3
20250804_0600,177.6
20250804_0700,179.5
20250804_0800,177.6
20250804_0900,179.4
20250804_1000,179
20250804_1100,179.5
20250804_1200,178.4
20250804_1300,179.3
20250804_1400,179.6
20250804_1500,178.9
20250804_1600,177.7
20250804_1700,178.1
20250804_1800,179.2
20250804_1900,179.2
20250804_2000,179.5
20250804_2100,179.2
20250804_2200,179.3
20250804_2300,179.4
20250805_0000,179.4
20250805_0100,179.1
20250805_0200,178.3
20250805_0300,178.4
20250805_0400,179.4
20250805_0500,179.4
20250805_0600,179.4
20250805_0700,179.1
20250805_0800,179.9
20250805_0900,179.7
20250805_1000,179.4
20250805_1100,179.7
20250805_1200,178.9
20250805_1300,179.1
20250805_1400,179.2
20250805_1500,176
20250805_1600,180.1
20250805_1700,179
20250805_1800,180.3
20250805_1900,179.5
20250805_2000,179.2
20250805_2100,179.4
20250805_2200,179.7
20250805_2300,179.7
20250806_0000,179.6
20250806_0100,177.2
20250806_0200,178.2
20250806_0300,178.3
20250806_0400,178.7
20250806_0500,179.9
20250806_0600,179.6
20250806_0700,177.5
20250806_0800,177.5
20250806_0900,178.2
20250806_1000,179.7
20250806_1100,180.2
20250806_1200,180.3
20250806_1300,179.2
20250806_1400,178.9
20250806_1500,179.2
20250806_1600,179
20250806_1700,179
20250806_1800,179.1
20250806_1900,179.7
20250806_2000,179.6
20250806_2100,177.4
20250806_2200,177.5
20250806_2300,179.2
20250807_0000,179.1
20250807_0100,179.5
20250807_0200,179.5
20250807_0300,177.8
20250807_0400,178
20250807_0500,179.6
20250807_0600,178.6
20250807_0700,179.7
20250807_0800,179.4
20250807_0900,179.1
20250807_1000,179.2
20250807_1100,178.6
20250807_1200,178.6
20250807_1300,179.6
20250807_1400,179.3
20250807_1500,179.3
20250807_1600,179.5
20250807_1700,177.5
20250807_1800,177.6
20250807_1900,177.4
20250807_2000,179.5
20250807_2100,179.7
20250807_2200,179.7
20250807_2300,179.6
20250808_0000,179.6
20250808_0100,179.4
20250808_0200,179.6
20250808_0300,179
20250808_0400,177.8
20250808_0500,178.6
20250808_0600,178.5
20250808_0700,177.5
20250808_0800,179.2
20250808_0900,179.7
20250808_1000,177.5
20250808_1100,179.5
20250808_1200,179.3
20250808_1300,179.4
20250808_1400,179.6
20250808_1500,178.7
20250808_1600,178.9
20250808_1700,179.7
20250808_1800,179.7
20250808_1900,179.7
20250808_2000,179.2
20250808_2100,177.7
20250808_2200,179.3
20250808_2300,179.4
20250809_0000,179.6
20250809_0100,179.6
20250809_0200,179.7
20250809_0300,177.6
20250809_0400,179.1
20250809_0500,177.5
20250809_0600,179.4
20250809_0700,179.2
20250809_0800,179.6
20250809_0900,179.6
20250809_1000,178.9
20250809_1100,179.9
20250809_1200,178.9
20250809_1300,179.7
20250809_1400,176
20250809_1500,175.7
20250809_1600,176
20250809_1700,176
20250809_1800,178.7
